2	2	1.83562	1	0.42509	0.01995
3	3	2.30137	1	0.42509	0.01995
2	2	1.83562	1	0.42509	0.01995
3	3	2.30137	1	0.42509	0.01995
2	2	1.83562	1	0.42509	0.01995
3	3	2.30137	1	0.42509	0.01995
2	2	1.83562	1	0.42509	0.01995
3	3	2.30137	1	0.42509	0.01995
2	2	1.83562	1	0.42509	0.01995
3	3	2.30137	1	0.42509	0.01995
2	2	1.83562	1	0.42509	0.01995
3	3	2.30137	1	0.42509	0.01995
2	2	1.83562	1	0.42509	0.01995
3	4	2.18082	2	0.57463	0.01451
3	3	1.86027	2	0.57463	0.01451
3	4	2.18082	2	0.57463	0.01451
3	3	1.86027	2	0.57463	0.01451
3	4	2.18082	2	0.57463	0.01451
3	3	1.86027	2	0.57463	0.01451
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	4	1.39726	3	0.24312	0.00249
4	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	3	1.80274	3	0.24312	0.00249
3	3	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	3	1.80274	3	0.24312	0.00249
3	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	3	1.80274	3	0.24312	0.00249
3	3	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	3	1.80274	3	0.24312	0.00249
3	3	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	5	0.61918	3	0.24312	0.00249
5	5	1.80274	3	0.24312	0.00249
5	5	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	3	0.61918	3	0.24312	0.00249
3	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
3	3	1.39726	3	0.24312	0.00249
3	4	0.61918	3	0.24312	0.00249
4	4	1.80274	3	0.24312	0.00249
4	4	2.03014	3	0.24312	0.00249
1	1	2.24658	4	0	0.0018
1	1	1.65205	4	0	0.0018
1	2	1.86027	4	0	0.0018
1	1	2.24658	4	0	0.0018
1	1	1.65205	4	0	0.0018
1	2	1.86027	4	0	0.0018
2	2	2.24658	4	0	0.0018
2	2	1.65205	4	0	0.0018
2	3	1.86027	4	0	0.0018
2	2	2.24658	4	0	0.0018
2	2	1.65205	4	0	0.0018
2	3	1.86027	4	0	0.0018
2	2	2.24658	4	0	0.0018
2	2	1.65205	4	0	0.0018
2	3	1.86027	4	0	0.0018
2	2	2.24658	4	0	0.0018
2	2	1.65205	4	0	0.0018
2	2	1.86027	4	0	0.0018
2	2	2.24658	4	0	0.0018
2	2	1.65205	4	0	0.0018
2	3	1.86027	4	0	0.0018
2	2	2.24658	4	0	0.0018
2	2	1.65205	4	0	0.0018
2	3	1.86027	4	0	0.0018
1	1	2.24658	4	0	0.0018
1	1	1.65205	4	0	0.0018
1	1	1.86027	4	0	0.0018
3	3	2.26027	5	0.00036	0.01262
2	2	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
4	4	2.26027	5	0.00036	0.01262
4	4	1.72877	5	0.00036	0.01262
4	4	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
2	2	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
4	4	2.26027	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
4	4	2.26027	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
4	4	2.26027	5	0.00036	0.01262
4	4	1.72877	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
4	4	2.26027	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
2	2	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
2	2	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	3	1.72877	5	0.00036	0.01262
3	3	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	4	1.72877	5	0.00036	0.01262
4	4	1.82192	5	0.00036	0.01262
3	3	2.26027	5	0.00036	0.01262
3	4	1.72877	5	0.00036	0.01262
3	4	2.26027	6	0.43319	0.0116
4	4	1.58356	6	0.43319	0.0116
4	4	1.34521	6	0.43319	0.0116
4	4	0.70959	6	0.43319	0.0116
3	4	2.26027	6	0.43319	0.0116
4	4	1.58356	6	0.43319	0.0116
4	4	1.34521	6	0.43319	0.0116
4	4	0.70959	6	0.43319	0.0116
3	4	2.26027	6	0.43319	0.0116
4	5	1.58356	6	0.43319	0.0116
5	5	1.34521	6	0.43319	0.0116
5	5	0.70959	6	0.43319	0.0116
4	4	2.26027	6	0.43319	0.0116
4	5	1.58356	6	0.43319	0.0116
5	5	1.34521	6	0.43319	0.0116
5	5	0.70959	6	0.43319	0.0116
3	4	2.26027	6	0.43319	0.0116
4	4	1.58356	6	0.43319	0.0116
4	4	1.34521	6	0.43319	0.0116
4	4	0.70959	6	0.43319	0.0116
5	5	2.26027	6	0.43319	0.0116
5	5	1.58356	6	0.43319	0.0116
5	5	1.34521	6	0.43319	0.0116
3	4	2.26027	6	0.43319	0.0116
4	4	1.58356	6	0.43319	0.0116
4	4	1.34521	6	0.43319	0.0116
4	4	0.70959	6	0.43319	0.0116
4	4	2.26027	6	0.43319	0.0116
4	5	1.58356	6	0.43319	0.0116
5	5	1.34521	6	0.43319	0.0116
5	5	2.26027	6	0.43319	0.0116
5	5	1.58356	6	0.43319	0.0116
5	5	1.34521	6	0.43319	0.0116
3	4	2.26027	6	0.43319	0.0116
4	4	1.58356	6	0.43319	0.0116
4	4	1.34521	6	0.43319	0.0116
4	4	0.70959	6	0.43319	0.0116
4	4	2.24384	7	0.06247	0.00556
4	4	1.88493	7	0.06247	0.00556
4	4	1.80822	7	0.06247	0.00556
4	4	2.24384	7	0.06247	0.00556
4	4	1.88493	7	0.06247	0.00556
4	4	2.24384	7	0.06247	0.00556
4	4	1.88493	7	0.06247	0.00556
4	4	1.80822	7	0.06247	0.00556
4	4	2.24384	7	0.06247	0.00556
4	4	1.88493	7	0.06247	0.00556
4	4	1.80822	7	0.06247	0.00556
4	4	2.24384	7	0.06247	0.00556
4	4	1.88493	7	0.06247	0.00556
4	4	1.80822	7	0.06247	0.00556
4	4	2.24384	7	0.06247	0.00556
4	4	1.88493	7	0.06247	0.00556
4	4	2.24384	7	0.06247	0.00556
4	4	1.88493	7	0.06247	0.00556
4	5	2.27945	8	0.04504	0.00515
4	4	1.81096	8	0.04504	0.00515
4	5	2.27945	8	0.04504	0.00515
4	4	1.81096	8	0.04504	0.00515
3	4	2.27945	8	0.04504	0.00515
3	3	1.81096	8	0.04504	0.00515
3	4	2.27945	8	0.04504	0.00515
4	4	1.70137	8	0.04504	0.00515
4	4	1.81096	8	0.04504	0.00515
5	5	2.27945	8	0.04504	0.00515
4	4	1.81096	8	0.04504	0.00515
3	3	2.27945	8	0.04504	0.00515
3	3	1.70137	8	0.04504	0.00515
3	3	1.81096	8	0.04504	0.00515
4	4	1.70137	8	0.04504	0.00515
4	4	1.81096	8	0.04504	0.00515
3	4	2.27945	8	0.04504	0.00515
3	3	1.81096	8	0.04504	0.00515
2	3	1.80548	9	0	0.00163
3	3	1.76438	9	0	0.00163
3	3	0.51781	9	0	0.00163
1	1	1.98082	9	0	0.00163
2	3	1.80548	9	0	0.00163
3	3	1.76438	9	0	0.00163
3	3	0.51781	9	0	0.00163
1	1	1.98082	9	0	0.00163
3	3	1.83288	10	0.08668	0.01333
3	3	1.81644	10	0.08668	0.01333
3	3	0.73425	10	0.08668	0.01333
3	3	1.27397	10	0.08668	0.01333
3	3	2.09315	10	0.08668	0.01333
3	3	1.83288	10	0.08668	0.01333
3	3	1.81644	10	0.08668	0.01333
3	3	0.73425	10	0.08668	0.01333
3	3	1.27397	10	0.08668	0.01333
3	3	2.09315	10	0.08668	0.01333
2	3	1.58082	11	0	0.00163
3	4	1.18904	11	0	0.00163
4	4	0.80274	11	0	0.00163
1	2	1.9589	11	0	0.00163
2	3	1.58082	11	0	0.00163
3	3	1.18904	11	0	0.00163
3	3	0.80274	11	0	0.00163
1	2	1.9589	11	0	0.00163
3	3	2.12877	12	0.0884	0.01272
3	3	1.83288	12	0.0884	0.01272
3	3	1.99178	12	0.0884	0.01272
3	3	2.12877	12	0.0884	0.01272
3	3	1.83288	12	0.0884	0.01272
3	3	1.99178	12	0.0884	0.01272
3	3	2.07397	13	0	0.00148
3	3	1.85753	13	0	0.00148
3	3	1.99726	13	0	0.00148
3	3	2.07397	13	0	0.00148
3	3	1.85753	13	0	0.00148
3	3	1.99726	13	0	0.00148
3	3	2.07397	13	0	0.00148
3	3	1.85753	13	0	0.00148
3	3	1.99726	13	0	0.00148
3	3	2.07397	13	0	0.00148
3	3	1.85753	13	0	0.00148
3	3	1.99726	13	0	0.00148
3	3	2.10685	14	0.09533	0.01211
3	3	1.84932	14	0.09533	0.01211
3	3	1.99726	14	0.09533	0.01211
3	3	2.10685	14	0.09533	0.01211
3	3	1.84932	14	0.09533	0.01211
3	3	1.99726	14	0.09533	0.01211
3	3	2.37808	15	0	0.00152
3	4	1.59726	15	0	0.00152
3	3	0.87671	15	0	0.00152
3	3	1.05479	15	0	0.00152
3	3	2.37808	15	0	0.00152
3	3	1.59726	15	0	0.00152
3	3	1.10959	15	0	0.00152
3	3	0.87671	15	0	0.00152
3	3	2.37808	15	0	0.00152
3	3	1.59726	15	0	0.00152
3	3	1.10959	15	0	0.00152
3	3	0.87671	15	0	0.00152
3	3	2.37808	15	0	0.00152
3	4	1.59726	15	0	0.00152
4	4	1.10959	15	0	0.00152
4	4	0.87671	15	0	0.00152
3	3	1.96986	16	0.54406	0.02523
3	3	1.99178	16	0.54406	0.02523
3	4	1.97808	16	0.54406	0.02523
3	3	1.50137	17	0.06028	0.01089
3	4	1.24658	17	0.06028	0.01089
4	4	0.8411	17	0.06028	0.01089
4	4	0.83014	17	0.06028	0.01089
4	4	1.18082	17	0.06028	0.01089
4	4	1.12055	17	0.06028	0.01089
4	4	0.96712	17	0.06028	0.01089
3	3	1.50137	17	0.06028	0.01089
3	3	1.24658	17	0.06028	0.01089
3	4	0.8411	17	0.06028	0.01089
4	4	0.83014	17	0.06028	0.01089
4	4	1.18082	17	0.06028	0.01089
4	4	1.12055	17	0.06028	0.01089
4	4	0.96712	17	0.06028	0.01089
3	4	1.8	18	0.06467	0.01275
4	4	1.63562	18	0.06467	0.01275
3	4	0.95342	18	0.06467	0.01275
4	4	0.85479	18	0.06467	0.01275
3	4	1.8	18	0.06467	0.01275
4	4	1.63562	18	0.06467	0.01275
3	4	0.95342	18	0.06467	0.01275
4	4	0.85479	18	0.06467	0.01275
3	4	1.8	18	0.06467	0.01275
4	4	1.63562	18	0.06467	0.01275
3	4	0.95342	18	0.06467	0.01275
4	4	0.85479	18	0.06467	0.01275
3	3	2.01644	19	0.38431	0.00346
3	3	1.87945	19	0.38431	0.00346
3	3	1.96164	19	0.38431	0.00346
3	3	2.01644	19	0.38431	0.00346
3	3	1.87945	19	0.38431	0.00346
3	3	1.96164	19	0.38431	0.00346
1	2	1.82192	20	0.01353	0.00458
2	2	0.70137	20	0.01353	0.00458
2	2	0.90959	20	0.01353	0.00458
2	2	1.99452	20	0.01353	0.00458
1	2	1.82192	20	0.01353	0.00458
2	2	0.70137	20	0.01353	0.00458
2	2	0.90959	20	0.01353	0.00458
2	2	1.99452	20	0.01353	0.00458
2	2	1.1589	21	0.2797	0.00407
2	2	1.26301	21	0.2797	0.00407
2	2	2.01096	21	0.2797	0.00407
2	2	1.9726	21	0.2797	0.00407
2	2	1.1589	21	0.2797	0.00407
2	2	1.26301	21	0.2797	0.00407
2	2	2.01096	21	0.2797	0.00407
2	2	1.9726	21	0.2797	0.00407
3	4	1.98082	22	0.57992	0.01557
4	4	2.00822	22	0.57992	0.01557
4	4	1.91233	22	0.57992	0.01557
3	4	1.98082	22	0.57992	0.01557
4	4	2.00822	22	0.57992	0.01557
4	4	1.91233	22	0.57992	0.01557
4	4	1.96986	23	0.02079	0.00549
4	4	1.96438	23	0.02079	0.00549
4	4	2.0137	23	0.02079	0.00549
4	4	2.49863	24	0.28965	0.00478
4	4	1.72055	24	0.28965	0.00478
4	4	1.77534	24	0.28965	0.00478
4	4	2.49863	24	0.28965	0.00478
4	4	1.72055	24	0.28965	0.00478
4	4	1.77534	24	0.28965	0.00478
3	3	2.39178	25	0	0.003
3	3	1.86849	25	0	0.003
3	3	1.73425	25	0	0.003
3	3	2.39178	25	0	0.003
3	3	1.86849	25	0	0.003
3	3	1.73425	25	0	0.003
3	3	2.39178	25	0	0.003
3	3	1.86849	25	0	0.003
3	3	1.73425	25	0	0.003
3	3	2.39178	25	0	0.003
3	3	1.86849	25	0	0.003
3	3	1.73425	25	0	0.003
4	4	2.3863	26	0.2797	0.01004
4	4	1.78082	26	0.2797	0.01004
3	3	2.3863	26	0.2797	0.01004
3	3	1.78082	26	0.2797	0.01004
3	3	1.79452	26	0.2797	0.01004
4	4	2.3863	26	0.2797	0.01004
4	4	1.78082	26	0.2797	0.01004
4	4	1.29315	27	0.2797	0.00733
4	4	1.23836	27	0.2797	0.00733
4	4	0.80548	27	0.2797	0.00733
4	4	0.71781	27	0.2797	0.00733
4	4	1.88493	27	0.2797	0.00733
4	4	1.01644	27	0.2797	0.00733
4	4	1.29315	27	0.2797	0.00733
4	4	1.23836	27	0.2797	0.00733
4	4	0.80548	27	0.2797	0.00733
4	4	0.71781	27	0.2797	0.00733
4	4	1.88493	27	0.2797	0.00733
4	4	1.01644	27	0.2797	0.00733
3	3	1.29315	27	0.2797	0.00733
3	3	1.23836	27	0.2797	0.00733
3	4	0.80548	27	0.2797	0.00733
4	4	0.71781	27	0.2797	0.00733
4	4	1.88493	27	0.2797	0.00733
4	4	1.01644	27	0.2797	0.00733
3	3	2.45753	28	0.02369	0.00916
3	3	1.97534	28	0.02369	0.00916
3	3	2.09041	28	0.02369	0.00916
3	3	2.45753	28	0.02369	0.00916
3	3	1.97534	28	0.02369	0.00916
3	3	2.09041	28	0.02369	0.00916
2	3	1.52603	29	0.04396	0.0115
3	3	1.25479	29	0.04396	0.0115
3	3	1.87945	29	0.04396	0.0115
3	3	2.16712	29	0.04396	0.0115
3	3	1.00822	29	0.04396	0.0115
2	3	1.52603	29	0.04396	0.0115
3	3	1.25479	29	0.04396	0.0115
3	3	1.87945	29	0.04396	0.0115
3	3	2.16712	29	0.04396	0.0115
3	3	1.00822	29	0.04396	0.0115
3	4	1.39178	30	0.03662	0.00926
4	4	1.24658	30	0.03662	0.00926
3	3	0.77808	30	0.03662	0.00926
3	4	2.06575	30	0.03662	0.00926
3	3	1.39178	30	0.03662	0.00926
3	3	1.24658	30	0.03662	0.00926
3	3	0.83288	30	0.03662	0.00926
3	3	0.77808	30	0.03662	0.00926
3	3	2.06575	30	0.03662	0.00926
3	3	2.0137	31	0	0.00163
3	3	1.72329	31	0	0.00163
3	3	2.0137	31	0	0.00163
3	3	1.72329	31	0	0.00163
3	3	1.5589	32	0.03091	0.00977
3	3	1.23836	32	0.03091	0.00977
3	3	1.94795	32	0.03091	0.00977
3	4	2.07945	32	0.03091	0.00977
3	3	1.5589	32	0.03091	0.00977
3	3	1.23836	32	0.03091	0.00977
3	3	1.94795	32	0.03091	0.00977
3	4	2.07945	32	0.03091	0.00977
3	3	2.48219	33	0.2597	0.01699
3	4	1.86027	33	0.2597	0.01699
4	4	1.77534	33	0.2597	0.01699
3	3	2.48219	33	0.2597	0.01699
3	4	1.86027	33	0.2597	0.01699
4	4	1.77534	33	0.2597	0.01699
3	3	2.48219	33	0.2597	0.01699
3	4	1.86027	33	0.2597	0.01699
4	4	1.77534	33	0.2597	0.01699
3	3	2.48219	33	0.2597	0.01699
3	4	1.86027	33	0.2597	0.01699
4	4	1.77534	33	0.2597	0.01699
3	3	1.05205	34	0.04523	0.01028
3	3	1.1863	34	0.04523	0.01028
3	3	1.89041	34	0.04523	0.01028
3	3	2.16164	34	0.04523	0.01028
3	3	1.05205	34	0.04523	0.01028
3	3	1.1863	34	0.04523	0.01028
3	3	1.89041	34	0.04523	0.01028
3	3	2.16164	34	0.04523	0.01028
1	1	2	35	0.11023	0.00406
1	1	2	35	0.11023	0.00406
1	1	2	35	0.11023	0.00406
3	3	2.12603	36	0.42366	0.01317
3	3	2.13151	36	0.42366	0.01317
3	3	2.12603	36	0.42366	0.01317
3	3	2.13151	36	0.42366	0.01317
3	3	2.12603	36	0.42366	0.01317
3	3	2.13151	36	0.42366	0.01317
1	1	1.78356	37	0	0.00247
1	1	2.12877	37	0	0.00247
1	2	2.07123	37	0	0.00247
1	1	1.78356	37	0	0.00247
1	2	2.12877	37	0	0.00247
2	2	2.07123	37	0	0.00247
1	1	3.91233	37	0	0.00247
1	2	2.07123	37	0	0.00247
2	2	1.60274	38	0.04362	0.00936
2	3	1.19726	38	0.04362	0.00936
3	3	0.60822	38	0.04362	0.00936
3	3	1.86301	38	0.04362	0.00936
3	3	2.13151	38	0.04362	0.00936
2	3	1.60274	38	0.04362	0.00936
3	3	1.19726	38	0.04362	0.00936
3	3	0.60822	38	0.04362	0.00936
3	3	1.86301	38	0.04362	0.00936
3	3	2.13151	38	0.04362	0.00936
4	4	1.97808	39	0.55828	0.01872
4	4	1.93699	39	0.55828	0.01872
4	4	2.0411	39	0.55828	0.01872
3	3	1.41096	40	0.05332	0.00916
3	3	1.23014	40	0.05332	0.00916
3	3	0.78356	40	0.05332	0.00916
3	3	0.82192	40	0.05332	0.00916
3	3	1.94795	40	0.05332	0.00916
3	3	1.41096	40	0.05332	0.00916
3	3	1.23014	40	0.05332	0.00916
3	3	0.78356	40	0.05332	0.00916
3	3	0.82192	40	0.05332	0.00916
3	3	1.94795	40	0.05332	0.00916
3	3	1.92055	41	0.02609	0.00824
3	3	1.93699	41	0.02609	0.00824
3	3	1.01096	41	0.02609	0.00824
3	3	1	41	0.02609	0.00824
3	3	1.92055	41	0.02609	0.00824
3	3	1.93699	41	0.02609	0.00824
3	3	1.01096	41	0.02609	0.00824
3	3	1	41	0.02609	0.00824
3	3	1.92055	42	0	0.00127
3	3	1.91507	42	0	0.00127
3	3	2.0137	42	0	0.00127
3	3	1.92055	42	0	0.00127
3	3	1.91507	42	0	0.00127
3	3	2.0137	42	0	0.00127
3	3	1.92055	42	0	0.00127
3	3	1.91507	42	0	0.00127
3	3	2.0137	42	0	0.00127
3	3	1.92055	42	0	0.00127
3	3	1.91507	42	0	0.00127
3	3	2.0137	42	0	0.00127
3	3	2.10685	43	0.05344	0.00743
3	3	1.8411	43	0.05344	0.00743
3	3	2.01644	43	0.05344	0.00743
3	4	2.10685	43	0.05344	0.00743
3	3	2.01644	43	0.05344	0.00743
3	3	2.06301	44	0.01997	0.00641
3	3	1.38904	44	0.01997	0.00641
3	3	0.64658	44	0.01997	0.00641
3	3	1.05753	44	0.01997	0.00641
3	3	0.86027	44	0.01997	0.00641
3	3	1.07945	44	0.01997	0.00641
3	3	2.06301	44	0.01997	0.00641
3	3	1.38904	44	0.01997	0.00641
3	3	0.64658	44	0.01997	0.00641
3	3	1.05753	44	0.01997	0.00641
3	3	0.86027	44	0.01997	0.00641
3	3	1.07945	44	0.01997	0.00641
3	3	2.06301	44	0.01997	0.00641
3	3	1.38904	44	0.01997	0.00641
3	3	0.64658	44	0.01997	0.00641
3	3	1.05753	44	0.01997	0.00641
3	3	0.86027	44	0.01997	0.00641
3	3	1.07945	44	0.01997	0.00641
3	3	2.06301	44	0.01997	0.00641
3	3	1.38904	44	0.01997	0.00641
3	3	0.64658	44	0.01997	0.00641
3	3	1.05753	44	0.01997	0.00641
3	3	0.86027	44	0.01997	0.00641
3	3	1.07945	44	0.01997	0.00641
3	3	2.12329	45	0	0.00132
3	3	1.7863	45	0	0.00132
3	3	2.03562	45	0	0.00132
3	3	2.12329	45	0	0.00132
3	3	1.7863	45	0	0.00132
