道路名+橋梁名+上下線+橋台橋脚番号no,Be(1-4),Af(1-4),点検日Ｂｅ,点検日Ａｆ,Ins,供用開始＝1,"パネル位置
【数字】","パネル位置
【英字】",桁端部=1,"最小
床版厚
（cm）","(21<J)…-1
(21=J)…0
(21>J)…1","床版支間長
（m）","斜角
最小角
（度）",橋梁（上下別）延長（橋梁単位）**,"合成非合成
【合成＝1
非合成＝0】","海砂の使用
【あり＝1
なし＝0】","累積軸数
0-3：3000万軸未満
4：3000万軸以上","凍結防止剤
0-3：1000ｔ未満
4：1000ｔ以上","飛来塩分
【あり＝1
なし＝0】","ＡＳＲ
【あり＝1
なし＝0】","データ詳細
　下＝1，
　下+＝2，
　複東＝3，
　複西＝4","説明変数
パネル位置
【数字】","説明変数
パネル位置
【英字A】","説明変数
パネル位置
【英字B】","説明変数
パネル位置
【英字AB】","累積軸数
0-3：3000万軸未満
4：3000万軸以上","凍結防止剤
0-3：1000ｔ未満
4：1000ｔ以上",,示方書,
64,1,1,1997,1998,1,0,2,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1998,2002,4,0,2,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2002,2007,5,0,2,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2007,2010,3,0,2,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1979,1994,15,1,3,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1994,1995,1,0,3,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1995,1997,2,0,3,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1997,1998,1,0,3,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1998,2002,4,0,3,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2002,2007,5,0,3,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2007,2010,3,0,3,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1979,1994,15,1,4,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1994,1995,1,0,4,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1995,1997,2,0,4,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1997,1998,1,0,4,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1998,2002,4,0,4,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2002,2007,5,0,4,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2007,2010,3,0,4,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1979,1994,15,1,5,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1994,1995,1,0,5,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1995,1997,2,0,5,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1997,1998,1,0,5,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1998,2002,4,0,5,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2002,2007,5,0,5,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2007,2010,3,0,5,3,0,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1979,1994,15,1,6,3,1,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1994,1995,1,0,6,3,1,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1995,1997,2,0,6,3,1,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1997,1998,1,0,6,3,1,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,1998,2002,4,0,6,3,1,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2002,2007,5,0,6,3,1,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
64,1,1,2007,2010,3,0,6,3,1,21,0,2.7,60,80.4,0,1,2,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,4,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,4,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,4,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,4,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,4,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,4,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,5,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,5,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,5,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,5,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,5,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,5,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,6,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,6,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,6,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,6,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,6,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,6,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,7,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,7,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,7,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,7,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,7,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,7,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,8,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,8,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,8,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,8,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,8,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,8,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,1,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,1,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,1,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,1,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,1,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,1,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,2,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,2,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,2,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,2,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,2,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,2,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,3,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,3,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,3,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,3,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,3,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,3,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,4,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,4,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,4,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,4,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,4,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,4,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,5,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,5,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,5,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,5,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,5,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,5,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,6,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,6,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,6,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,6,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,6,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,6,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,7,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,7,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,7,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,7,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,7,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,7,2,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,8,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1992,1994,2,0,8,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1994,1998,4,0,8,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1998,2001,3,0,8,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,2001,2004,3,0,8,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,2,2004,2011,7,0,8,2,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,1,1,0,0,連続,S46,
65,1,1,1973,1992,19,1,1,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,1,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,1,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,1,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,1,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,1,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,2,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,2,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,2,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,2,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,2,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,2,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,3,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,3,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,3,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,3,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,3,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,3,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,4,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,4,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,4,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,4,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,4,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,4,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,5,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,5,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,5,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,5,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,5,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,5,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,6,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,6,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,6,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,6,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,6,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,6,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,7,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,7,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,7,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,7,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,7,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,7,3,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1973,1992,19,1,8,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1992,1994,2,0,8,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1994,1998,4,0,8,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,1998,2001,3,0,8,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,1,2001,2004,3,0,8,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
65,1,2,2004,2011,7,0,8,3,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,0,0,0,0,0,連続,S46,
66,1,1,1973,1992,19,1,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
66,1,1,1992,1994,2,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
66,1,1,1994,1998,4,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
66,1,1,1998,2001,3,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
66,1,1,2001,2004,3,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
66,1,1,2004,2011,7,0,1,1,1,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,1,1,0,1,0,0,連続,S46,
66,1,1,1973,1992,19,1,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,1992,1994,2,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,1994,1998,4,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,1998,2001,3,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,2001,2004,3,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,2004,2011,7,0,2,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,1973,1992,19,1,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,1992,1994,2,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,1994,1998,4,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,1998,2001,3,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
66,1,1,2001,2004,3,0,3,1,0,20,-1,2.5,89,159.5,0,1,1,1,0,0,1,0,1,0,1,0,0,連続,S46,
